Year,Agent,Haul,Spcode,Total_n,Weight_kg
1976,NOAA,147,10155,21,2.495
1976,NOAA,147,10210,30,2.495
1976,NOAA,147,10285,20,3.084
1976,NOAA,147,20040,1,0.045
1976,NOAA,147,21375,12,2.495
1976,NOAA,147,21388,1,0.091
1976,NOAA,147,21725,20,0.363
1976,NOAA,147,21735,186,9.299
1976,NOAA,147,23055,2,0.045
1976,NOAA,147,23807,11,0.318
1976,NOAA,147,23809,1,0.091
1976,NOAA,147,24189,1,0.136
1976,NOAA,147,40500,2,1.8
1976,NOAA,147,66530,7,0.045
1976,NOAA,147,66611,19,0.181
1976,NOAA,147,69010,17,1.314
1976,NOAA,147,71753,4,0.544
1976,NOAA,147,80200,6,1.8
1976,NOAA,147,81742,153,33.6
1976,NOAA,148,10210,8,0.454
1976,NOAA,148,10211,1,0.091
1976,NOAA,148,10220,4,6.35
1976,NOAA,148,10285,15,1.905
1976,NOAA,148,20040,4,0.091
1976,NOAA,148,20061,1,0.045
1976,NOAA,148,21110,20,1.134
1976,NOAA,148,21375,1,0.907
1976,NOAA,148,21735,193,8.392
1976,NOAA,148,21740,2,0.045
1976,NOAA,148,23055,17,0.363
1976,NOAA,148,23807,3,0.091
1976,NOAA,148,24185,1,0.091
1976,NOAA,148,24189,2,0.181
1976,NOAA,148,41221,36,0.7
1976,NOAA,148,43000,9,0.7
1976,NOAA,148,66611,4,0.045
1976,NOAA,148,69010,640,36.553
1976,NOAA,148,69322,5,3.81
1976,NOAA,148,71756,1,0.091
1976,NOAA,148,71772,2,0.181
1976,NOAA,148,71882,1,0.045
1976,NOAA,148,71884,2,0.318
1976,NOAA,148,74562,100,0.318
1976,NOAA,148,75284,1,0.045
1976,NOAA,148,82510,1,0.01
1976,NOAA,148,98000,442,17.4
1976,NOAA,149,10210,14,1.179
1976,NOAA,149,10211,1,0.091
1976,NOAA,149,10220,3,3.629
1976,NOAA,149,10285,3,1.361
1976,NOAA,149,21110,3,0.227
1976,NOAA,149,21313,1,0.091
1976,NOAA,149,21375,2,1.361
1976,NOAA,149,21735,453,17.871
1976,NOAA,149,21932,1,0.045
1976,NOAA,149,23055,29,0.68
1976,NOAA,149,23807,3,0.136
1976,NOAA,149,41221,75,1.5
1976,NOAA,149,43000,20,2
1976,NOAA,149,66530,1,0.045
1976,NOAA,149,66611,1,0.045
1976,NOAA,149,69010,460,30.628
1976,NOAA,149,71772,2,0.181
1976,NOAA,149,71882,1,0.136
1976,NOAA,149,74080,1,0.045
1976,NOAA,149,75284,1,0.045
1976,NOAA,149,80200,23,6.8
1976,NOAA,149,80595,4,0.1
1976,NOAA,149,81742,623,137.1
1976,NOAA,149,82510,5,0.4
1976,NOAA,149,83020,8,1.134
1976,NOAA,149,98000,46,3.1
1976,NOAA,150,10155,2,0.454
1976,NOAA,150,10210,5,0.635
1976,NOAA,150,10285,11,1.406
1976,NOAA,150,21375,6,1.179
1976,NOAA,150,21725,1,0.045
1976,NOAA,150,21735,418,5.171
1976,NOAA,150,23055,14,0.181
1976,NOAA,150,23809,1,0.091
1976,NOAA,150,66530,1,0.045
1976,NOAA,150,69010,16,1.45
1976,NOAA,150,81742,50,10.886
1976,NOAA,150,83020,1,0.227
1976,NOAA,151,10155,2,0.454
1976,NOAA,151,10210,22,0.907
1976,NOAA,151,10220,2,0.907
1976,NOAA,151,10285,10,1.179
1976,NOAA,151,21110,74,4.082
1976,NOAA,151,21375,5,2.495
1976,NOAA,151,21725,6,0.227
1976,NOAA,151,21735,863,9.072
1976,NOAA,151,23055,58,1.814
1976,NOAA,151,41221,1,0.03
1976,NOAA,151,69010,16,0.966
1976,NOAA,151,69322,2,1.043
1976,NOAA,151,74562,1,0.045
1976,NOAA,151,75284,2,0.091
1976,NOAA,151,81742,623,136.985
1976,NOAA,151,83020,7,0.816
1976,NOAA,153,10210,3,0.454
1976,NOAA,153,10220,4,2.722
1976,NOAA,153,10285,1,0.227
1976,NOAA,153,21110,19,1.134
1976,NOAA,153,21375,6,3.629
1976,NOAA,153,21735,468,5.534
1976,NOAA,153,21740,1,0.045
1976,NOAA,153,23055,19,0.68
1976,NOAA,153,24185,2,0.318
1976,NOAA,153,24189,1,0.091
1976,NOAA,153,41221,8,0.2
1976,NOAA,153,66611,1,0.045
1976,NOAA,153,69010,37,2.099
1976,NOAA,153,69322,6,3.629
1976,NOAA,153,71772,1,0.181
1976,NOAA,153,71884,2,0.272
1976,NOAA,153,75247,2,0.045
1976,NOAA,153,75284,4,0.091
1976,NOAA,153,80200,18,5.4
1976,NOAA,153,81742,50,10.9
1976,NOAA,153,98000,11,0.4
1976,NOAA,154,10210,75,4.309
1976,NOAA,154,10211,1,0.045
1976,NOAA,154,10220,4,1.814
1976,NOAA,154,10285,13,1.814
1976,NOAA,154,21375,4,1.134
1976,NOAA,154,21388,1,0.136
1976,NOAA,154,21725,1,0.045
1976,NOAA,154,21735,1548,18.597
1976,NOAA,154,21753,1,0.045
1976,NOAA,154,23055,3,0.181
1976,NOAA,154,23807,5,0.181
1976,NOAA,154,23809,1,0.091
1976,NOAA,154,24185,3,0.363
1976,NOAA,154,41221,1,0.02
1976,NOAA,154,66530,18,0.045
1976,NOAA,154,66611,6,0.045
1976,NOAA,154,68781,1,0.045
1976,NOAA,154,69010,32,1.989
1976,NOAA,154,69322,2,1.814
1976,NOAA,154,71884,2,0.136
1976,NOAA,154,80020,2,1.2
1976,NOAA,154,80200,33,10
1976,NOAA,154,80595,1,0.01
1976,NOAA,154,81742,394,86.7
1976,NOAA,155,10210,13,0.771
1976,NOAA,155,10220,1,0.907
1976,NOAA,155,10285,2,0.907
1976,NOAA,155,21375,1,0.181
1976,NOAA,155,21725,3,0.136
1976,NOAA,155,21735,333,2.948
1976,NOAA,155,21753,2,0.045
1976,NOAA,155,23055,1,0.045
1976,NOAA,155,23807,2,0.045
1976,NOAA,155,66530,11,0.045
1976,NOAA,155,69010,1,0.072
1976,NOAA,155,80020,2,0.7
1976,NOAA,155,81742,250,54.9
1976,NOAA,156,10210,7,0.272
1976,NOAA,156,10285,4,0.771
1976,NOAA,156,21110,1,0.091
1976,NOAA,156,21375,1,0.272
1976,NOAA,156,21725,7,0.227
1976,NOAA,156,21735,290,7.53
1976,NOAA,156,21753,1,0.045
1976,NOAA,156,23055,1,0.045
1976,NOAA,156,23809,1,0.136
1976,NOAA,156,40500,20,0.7
1976,NOAA,156,43000,1,0.01
1976,NOAA,156,66045,150,0.408
1976,NOAA,156,66530,21,0.045
1976,NOAA,156,69010,23,2.329
1976,NOAA,156,80200,2,0.5
1976,NOAA,156,81742,44,9.8
1976,NOAA,157,10155,1,0.045
1976,NOAA,157,10210,14,0.953
1976,NOAA,157,10211,11,0.272
1976,NOAA,157,10285,7,0.68
1976,NOAA,157,20061,1,0.045
1976,NOAA,157,21375,6,0.726
1976,NOAA,157,21725,10,0.181
1976,NOAA,157,21735,314,2.449
1976,NOAA,157,41221,3,0.06
1976,NOAA,157,43000,1,0.1
1976,NOAA,157,66530,20,0.045
1976,NOAA,157,68781,1,0.091
1976,NOAA,157,69010,50,3.342
1976,NOAA,157,71772,8,0.363
1976,NOAA,157,71882,1,0.091
1976,NOAA,157,71884,2,0.181
1976,NOAA,157,80200,3,0.8
1976,NOAA,157,81742,107,23.6
1976,NOAA,157,82510,3,0.2
1976,NOAA,157,98000,3,0.32
1976,NOAA,158,10155,4,0.862
1976,NOAA,158,10210,1,0.136
1976,NOAA,158,10220,1,0.136
1976,NOAA,158,10285,1,0.136
1976,NOAA,158,20061,1,0.045
1976,NOAA,158,21375,2,0.181
1976,NOAA,158,21725,1,0.045
1976,NOAA,158,21735,166,0.998
1976,NOAA,158,21753,1,0.045
1976,NOAA,158,22200,1,0.045
1976,NOAA,158,23055,3,0.045
1976,NOAA,158,40500,2,1.8
1976,NOAA,158,43000,1,0.04
1976,NOAA,158,66530,20,0.091
1976,NOAA,158,81742,87,19.051
1976,NOAA,159,10155,3,0.726
1976,NOAA,159,10210,4,0.181
1976,NOAA,159,10220,1,0.68
1976,NOAA,159,10285,1,0.045
1976,NOAA,159,20040,1,0.045
1976,NOAA,159,21110,1,0.045
1976,NOAA,159,21375,9,1.724
1976,NOAA,159,21725,4,0.091
1976,NOAA,159,21735,506,3.402
1976,NOAA,159,21753,2,0.045
1976,NOAA,159,22200,1,0.045
1976,NOAA,159,23055,2,0.045
1976,NOAA,159,23807,1,0.045
1976,NOAA,159,23809,2,0.091
1976,NOAA,159,40500,16,0.9
1976,NOAA,159,43000,2,0.03
1976,NOAA,159,66530,140,0.499
1976,NOAA,159,69010,1,0.169
1976,NOAA,159,81742,89,19.504
1976,NOAA,160,10155,3,0.726
1976,NOAA,160,10220,1,0.363
1976,NOAA,160,20061,1,0.045
1976,NOAA,160,21375,5,1.134
1976,NOAA,160,21725,1,0.045
1976,NOAA,160,21735,168,1.951
1976,NOAA,160,21753,2,0.045
1976,NOAA,160,23055,2,0.045
1976,NOAA,160,23807,2,0.045
1976,NOAA,160,40500,12,0.5
1976,NOAA,160,66045,1,0.045
1976,NOAA,160,66530,19,0.181
1976,NOAA,160,69010,1,0.169
1976,NOAA,160,81742,347,76.204
1976,NOAA,161,10155,5,0.544
1976,NOAA,161,10210,68,4.536
1976,NOAA,161,10220,5,2.722
1976,NOAA,161,10285,14,1.724
1976,NOAA,161,20040,3,0.091
1976,NOAA,161,21110,1,0.045
1976,NOAA,161,21375,2,0.226
1976,NOAA,161,21725,4,0.091
1976,NOAA,161,21735,332,16.783
1976,NOAA,161,23055,27,0.499
1976,NOAA,161,23807,2,0.045
1976,NOAA,161,24189,1,0.045
1976,NOAA,161,40500,2,1.8
1976,NOAA,161,41221,7,0.1
1976,NOAA,161,66045,1,0.045
1976,NOAA,161,66530,6,0.045
1976,NOAA,161,68781,1,0.045
1976,NOAA,161,69010,45,2.952
1976,NOAA,161,69322,4,3.357
1976,NOAA,161,71772,5,0.318
1976,NOAA,161,71882,2,0.136
1976,NOAA,161,71884,23,2.404
1976,NOAA,161,75284,5,0.181
1976,NOAA,161,80200,2,0.8
1976,NOAA,161,80595,1,0.01
1976,NOAA,161,81742,677,148.9
1976,NOAA,161,82510,1,0.03
1976,NOAA,161,98000,1,0.5
1976,NOAA,163,10210,102,5.443
1976,NOAA,163,10220,15,6.804
1976,NOAA,163,10285,4,0.272
1976,NOAA,163,21313,1,0.136
1976,NOAA,163,21375,8,5.534
1976,NOAA,163,21735,3023,33.112
1976,NOAA,163,23055,40,0.771
1976,NOAA,163,23807,24,0.68
1976,NOAA,163,24185,1,0.091
1976,NOAA,163,43000,69,4.5
1976,NOAA,163,66530,2,0.045
1976,NOAA,163,66611,5,0.045
1976,NOAA,163,68577,1,0.1
1976,NOAA,163,68781,10,1.678
1976,NOAA,163,69010,80,4.638
1976,NOAA,163,69322,27,19.278
1976,NOAA,163,71772,6,0.408
1976,NOAA,163,71884,11,1.361
1976,NOAA,163,74983,16,0.318
1976,NOAA,163,74985,4,0.091
1976,NOAA,163,75284,8,4.99
1976,NOAA,163,80020,8,5
1976,NOAA,163,80200,64,19.1
1976,NOAA,163,80595,1,0.01
1976,NOAA,163,81742,1393,306.4
1976,NOAA,163,82510,28,1.5
1976,NOAA,163,91000,8,1
1976,NOAA,163,98000,1,0.6
1976,NOAA,164,10155,1,0.091
1976,NOAA,164,10210,68,2.495
1976,NOAA,164,10220,9,3.856
1976,NOAA,164,10285,19,2.268
1976,NOAA,164,20040,3,0.045
1976,NOAA,164,21110,2,0.136
1976,NOAA,164,21375,19,2.268
1976,NOAA,164,21388,2,0.227
1976,NOAA,164,21725,1,0.091
1976,NOAA,164,21735,1743,24.267
1976,NOAA,164,21932,2,0.136
1976,NOAA,164,23055,89,0.907
1976,NOAA,164,23809,2,0.091
1976,NOAA,164,24189,4,0.544
1976,NOAA,164,40500,7,6.8
1976,NOAA,164,43000,28,1.8
1976,NOAA,164,66530,24,0.181
1976,NOAA,164,69010,55,5.354
1976,NOAA,164,69322,6,7.167
1976,NOAA,164,71884,13,0.68
1976,NOAA,164,80020,1,0.4
1976,NOAA,164,81742,446,98.1
1976,NOAA,164,82510,2,0.07
1976,NOAA,164,91000,1,0.05
1976,NOAA,164,98000,1,1.4
1976,NOAA,166,10155,1,0.091
1976,NOAA,166,10210,79,2.268
1976,NOAA,166,10211,3,0.181
1976,NOAA,166,10220,16,4.309
1976,NOAA,166,10285,47,4.99
1976,NOAA,166,20040,1,0.045
1976,NOAA,166,21110,2,0.136
1976,NOAA,166,21375,54,2.948
1976,NOAA,166,21376,1,0.091
1976,NOAA,166,21388,1,0.091
1976,NOAA,166,21725,2,0.091
1976,NOAA,166,21735,2546,24.494
1976,NOAA,166,21753,1,0.045
1976,NOAA,166,23055,2,0.091
1976,NOAA,166,23809,31,1.134
1976,NOAA,166,24189,1,0.045
1976,NOAA,166,66045,7,0.045
1976,NOAA,166,66530,221,1.225
1976,NOAA,166,66611,9,0.091
1976,NOAA,166,68781,10,2.041
1976,NOAA,166,69010,710,43.252
1976,NOAA,166,71835,22,0.227
1976,NOAA,166,71884,58,2.948
1976,NOAA,166,75284,1,0.091
1976,NOAA,166,80595,1,0.2
1976,NOAA,166,81742,378,83.1
1976,NOAA,166,82510,1,0.04
1976,NOAA,166,91000,1,0.01
1976,NOAA,166,98000,1,2
1976,NOAA,167,10210,273,8.165
1976,NOAA,167,10211,8,0.091
1976,NOAA,167,10220,6,1.361
1976,NOAA,167,10285,52,4.99
1976,NOAA,167,20001,2,0.045
1976,NOAA,167,20040,7,0.136
1976,NOAA,167,21313,19,0.272
1976,NOAA,167,21375,27,1.134
1976,NOAA,167,21388,4,0.227
1976,NOAA,167,21725,2,0.091
1976,NOAA,167,21735,656,5.852
1976,NOAA,167,21753,5,0.045
1976,NOAA,167,23055,5,0.136
1976,NOAA,167,23804,1,0.045
1976,NOAA,167,23807,1,0.045
1976,NOAA,167,23809,11,0.454
1976,NOAA,167,24189,7,1.134
1976,NOAA,167,43000,117,3.9
1976,NOAA,167,66045,12,0.045
1976,NOAA,167,66530,340,1.361
1976,NOAA,167,66601,4,0.091
1976,NOAA,167,66611,86,0.454
1976,NOAA,167,68781,10,1.497
1976,NOAA,167,69010,380,11.874
1976,NOAA,167,69322,36,1.814
1976,NOAA,167,71882,1,0.045
1976,NOAA,167,71884,37,1.95
1976,NOAA,167,72743,1,0.045
1976,NOAA,167,72759,1,0.045
1976,NOAA,167,74985,1,0.045
1976,NOAA,167,75284,5,0.091
1976,NOAA,167,81742,616,135.5
1976,NOAA,167,82510,13,0.57
1976,NOAA,167,98000,1,1.1
1976,NOAA,168,10210,150,4.99
1976,NOAA,168,10211,2,0.091
1976,NOAA,168,10220,6,2.722
1976,NOAA,168,10285,6,0.318
1976,NOAA,168,20040,3,0.045
1976,NOAA,168,21313,50,1.361
1976,NOAA,168,21375,8,0.907
1976,NOAA,168,21388,4,0.227
1976,NOAA,168,21725,5,0.227
1976,NOAA,168,21735,3093,26.218
1976,NOAA,168,23804,1,0.045
1976,NOAA,168,23807,84,1.361
1976,NOAA,168,23809,1,0.091
1976,NOAA,168,24185,3,0.318
1976,NOAA,168,24189,1,0.136
1976,NOAA,168,66050,1,0.045
1976,NOAA,168,66530,108,0.227
1976,NOAA,168,66601,144,3.039
1976,NOAA,168,66611,488,5.851
1976,NOAA,168,68781,48,9.072
1976,NOAA,168,69010,770,15.429
1976,NOAA,168,69322,9,6.123
1976,NOAA,168,71772,13,0.862
1976,NOAA,168,71882,17,1.633
1976,NOAA,168,71884,53,6.577
1976,NOAA,168,74080,1,0.091
1976,NOAA,168,74985,3,0.091
1976,NOAA,168,75284,53,1.678
1976,NOAA,168,80020,5,3.6
1976,NOAA,168,80200,38,1.1
1976,NOAA,168,80595,2,0.01
1976,NOAA,168,81742,1542,339.1
1976,NOAA,168,82510,52,2.5
1976,NOAA,168,91000,1,0.4
1976,NOAA,168,98000,2,0.45
1976,NOAA,169,10210,12,0.907
1976,NOAA,169,10220,2,1.361
1976,NOAA,169,10285,3,0.59
1976,NOAA,169,20040,3,0.454
1976,NOAA,169,21313,1,0.045
1976,NOAA,169,21355,2,0.045
1976,NOAA,169,21375,7,2.268
1976,NOAA,169,21388,11,1.134
1976,NOAA,169,21394,4,0.181
1976,NOAA,169,21405,5,0.045
1976,NOAA,169,21725,156,3.629
1976,NOAA,169,21735,448,14.062
1976,NOAA,169,22200,2,0.091
1976,NOAA,169,23055,2,0.045
1976,NOAA,169,23804,2,0.091
1976,NOAA,169,23807,43,0.907
1976,NOAA,169,24185,13,1.588
1976,NOAA,169,24189,1,0.318
1976,NOAA,169,41221,522,10.4
1976,NOAA,169,43000,28,0.9
1976,NOAA,169,66045,120,0.454
1976,NOAA,169,66050,20,0.272
1976,NOAA,169,66601,156,4.037
1976,NOAA,169,66611,248,2.404
1976,NOAA,169,68577,2,0.1
1976,NOAA,169,68580,1,0.045
1976,NOAA,169,68781,68,12.474
1976,NOAA,169,69010,630,25.378
1976,NOAA,169,69316,1,0.01
1976,NOAA,169,69322,12,15.422
1976,NOAA,169,71753,3,0.091
1976,NOAA,169,71772,9,0.68
1976,NOAA,169,71882,22,2.041
1976,NOAA,169,71884,9,0.816
1976,NOAA,169,74985,2,0.045
1976,NOAA,169,75284,33,1.225
1976,NOAA,169,80020,17,21.8
1976,NOAA,169,80200,84,25.2
1976,NOAA,169,80595,2,0.03
1976,NOAA,169,81742,1309,288.1
1976,NOAA,169,82510,148,13.6
1976,NOAA,169,98000,91,2.2
1976,NOAA,170,10210,38,1.315
1976,NOAA,170,10220,2,1.361
1976,NOAA,170,20040,9,0.136
1976,NOAA,170,21313,4,0.136
1976,NOAA,170,21375,3,0.907
1976,NOAA,170,21388,10,1.134
1976,NOAA,170,21405,1,0.045
1976,NOAA,170,21725,150,2.268
1976,NOAA,170,21735,823,4.354
1976,NOAA,170,22200,1,0.091
1976,NOAA,170,23041,1,0.045
1976,NOAA,170,23055,20,0.499
1976,NOAA,170,23804,6,0.091
1976,NOAA,170,23807,15,0.408
1976,NOAA,170,24189,3,2.268
1976,NOAA,170,41221,240,4.1
1976,NOAA,170,43000,592,19.5
1976,NOAA,170,66045,31,0.091
1976,NOAA,170,66050,1,0.045
1976,NOAA,170,66530,1,0.045
1976,NOAA,170,66601,5,0.091
1976,NOAA,170,66611,16,0.136
1976,NOAA,170,68580,1,0.045
1976,NOAA,170,68781,30,4.99
1976,NOAA,170,69010,114,9.455
1976,NOAA,170,69316,1,0.01
1976,NOAA,170,71753,2,0.227
1976,NOAA,170,71772,16,1.406
1976,NOAA,170,71882,3,0.318
1976,NOAA,170,75284,70,2.449
1976,NOAA,170,80020,3,3.6
1976,NOAA,170,80200,62,18.6
1976,NOAA,170,80540,1,0.01
1976,NOAA,170,80595,3,0.02
1976,NOAA,170,81742,1601,352.3
1976,NOAA,170,82510,46,2.6
1976,NOAA,170,98000,64,2.8
1976,NOAA,171,10210,23,1.814
1976,NOAA,171,10220,1,0.68
1976,NOAA,171,10285,6,0.907
1976,NOAA,171,20040,3,0.091
1976,NOAA,171,21110,2,0.091
1976,NOAA,171,21375,2,0.68
1976,NOAA,171,21388,3,0.454
1976,NOAA,171,21405,2,0.045
1976,NOAA,171,21725,205,3.175
1976,NOAA,171,21735,986,9.526
1976,NOAA,171,23055,53,0.771
1976,NOAA,171,23804,1,0.045
1976,NOAA,171,23807,57,0.907
1976,NOAA,171,23809,1,0.227
1976,NOAA,171,66045,1,0.045
1976,NOAA,171,66601,3,0.091
1976,NOAA,171,66611,9,0.045
1976,NOAA,171,68781,24,4.536
1976,NOAA,171,69010,570,35.687
1976,NOAA,171,69322,5,4.491
1976,NOAA,171,71753,3,0.635
1976,NOAA,171,71772,6,0.59
1976,NOAA,171,71882,3,0.181
1976,NOAA,171,71884,55,4.899
1976,NOAA,171,74080,3,0.136
1976,NOAA,171,74985,10,0.363
1976,NOAA,171,75284,59,2.177
1976,NOAA,171,80020,20,15
1976,NOAA,171,80200,18,6.8
1976,NOAA,171,80540,2,0.02
1976,NOAA,171,80595,4,0.1
1976,NOAA,171,81742,1857,408.6
1976,NOAA,171,82510,118,10.9
1976,NOAA,171,98000,43,1.2
1976,NOAA,172,10210,51,2.177
1976,NOAA,172,10220,6,2.676
1976,NOAA,172,10285,7,0.59
1976,NOAA,172,20040,1,0.045
1976,NOAA,172,21110,2,0.091
1976,NOAA,172,21375,23,3.311
1976,NOAA,172,21376,4,0.907
1976,NOAA,172,21388,5,0.68
1976,NOAA,172,21725,5,0.227
1976,NOAA,172,21735,665,18.371
1976,NOAA,172,23055,12,0.59
1976,NOAA,172,23809,10,0.59
1976,NOAA,172,40500,32,27.2
1976,NOAA,172,41221,1,0.01
1976,NOAA,172,43000,15,1.8
1976,NOAA,172,66045,1,0.045
1976,NOAA,172,66530,12,0.045
1976,NOAA,172,68781,5,0.862
1976,NOAA,172,69010,510,27.084
1976,NOAA,172,71772,4,0.363
1976,NOAA,172,71835,2,0.045
1976,NOAA,172,71882,2,0.045
1976,NOAA,172,71884,24,2.223
1976,NOAA,172,72743,1,0.045
1976,NOAA,172,74983,1,0.045
1976,NOAA,172,75284,5,0.227
1976,NOAA,172,80020,5,3.2
1976,NOAA,172,81742,563,123.9
1976,NOAA,172,82510,15,0.8
1976,NOAA,172,98000,1,4
1976,NOAA,173,10155,4,0.907
1976,NOAA,173,10210,56,2.313
1976,NOAA,173,10211,16,0.862
1976,NOAA,173,10220,21,4.672
1976,NOAA,173,10285,54,4.173
1976,NOAA,173,20001,1,0.045
1976,NOAA,173,21110,3,0.045
1976,NOAA,173,21375,27,3.856
1976,NOAA,173,21376,20,3.629
1976,NOAA,173,21388,1,0.091
1976,NOAA,173,21725,7,0.227
1976,NOAA,173,21735,6026,48.761
1976,NOAA,173,21753,1,0.045
1976,NOAA,173,23055,155,2.631
1976,NOAA,173,23807,2,0.091
1976,NOAA,173,40500,87,73.5
1976,NOAA,173,41221,1,0.01
1976,NOAA,173,66530,25,0.318
1976,NOAA,173,68781,3,0.544
1976,NOAA,173,69010,92,5.072
1976,NOAA,173,69322,1,0.318
1976,NOAA,173,71835,6,0.091
1976,NOAA,173,71884,38,1.86
1976,NOAA,173,72759,28,0.181
1976,NOAA,173,74985,1,0.045
1976,NOAA,173,81742,11,2.5
1976,NOAA,173,82510,1,0.01
1976,NOAA,173,91000,1,0.01
1976,NOAA,176,10210,2,0.091
1976,NOAA,176,10285,4,0.227
1976,NOAA,176,21388,1,0.091
1976,NOAA,176,21725,7,0.181
1976,NOAA,176,21735,35,0.816
1976,NOAA,176,23055,1,0.045
1976,NOAA,176,23807,1,0.045
1976,NOAA,176,24189,1,0.907
1976,NOAA,177,10210,54,1.86
1976,NOAA,177,10285,3,0.136
1976,NOAA,177,20040,1,0.045
1976,NOAA,177,21313,12,0.181
1976,NOAA,177,21355,1,0.045
1976,NOAA,177,21375,28,5.897
1976,NOAA,177,21388,9,0.59
1976,NOAA,177,21405,1,0.045
1976,NOAA,177,21725,6,0.136
1976,NOAA,177,21735,305,11.113
1976,NOAA,177,23804,1,0.045
1976,NOAA,177,23807,9,0.181
1976,NOAA,177,41221,3,0.06
1976,NOAA,177,43000,2751,90.8
1976,NOAA,177,66050,1,0.045
1976,NOAA,177,66601,338,2.041
1976,NOAA,177,66611,7,0.181
1976,NOAA,177,68580,1,0.045
1976,NOAA,177,68781,44,1.996
1976,NOAA,177,69010,34,3.257
1976,NOAA,177,69316,1,0.01
1976,NOAA,177,69322,6,5.443
1976,NOAA,177,71772,6,0.635
1976,NOAA,177,71882,6,0.454
1976,NOAA,177,71884,19,3.674
1976,NOAA,177,74080,3,0.181
1976,NOAA,177,74985,3,0.091
1976,NOAA,177,75284,23,0.635
1976,NOAA,177,80020,6,5.4
1976,NOAA,177,80200,7,2
1976,NOAA,177,80595,1,0.2
1976,NOAA,177,81742,889,195.7
1976,NOAA,177,82510,39,3.6
1976,NOAA,177,98000,1,0.3
1976,NOAA,178,10210,2,0.091
1976,NOAA,178,10220,1,0.272
1976,NOAA,178,10285,1,0.091
1976,NOAA,178,21313,2,0.091
1976,NOAA,178,21375,1,0.045
1976,NOAA,178,21725,5,0.181
1976,NOAA,178,21735,21,1.27
1976,NOAA,178,43000,550,18.2
1976,NOAA,178,66045,2,0.045
1976,NOAA,178,66601,10,0.181
1976,NOAA,178,66611,8,0.045
1976,NOAA,178,68781,11,1.134
1976,NOAA,178,69010,118,8.734
1976,NOAA,178,69322,2,1.361
1976,NOAA,178,71772,7,0.726
1976,NOAA,178,71882,70,3.039
1976,NOAA,178,71884,118,17.554
1976,NOAA,178,75284,43,1.769
1976,NOAA,178,80020,1,1.3
1976,NOAA,178,80540,1,0.01
1976,NOAA,178,81742,85,18.6
1976,NOAA,178,82510,37,3.4
1976,NOAA,178,98000,2,0.06
1976,NOAA,179,21313,3,0.136
1976,NOAA,179,21388,5,0.544
1976,NOAA,179,21735,46,0.59
1976,NOAA,179,23055,7,0.181
1976,NOAA,179,23807,2,0.136
1976,NOAA,179,41221,2,0.04
1976,NOAA,179,66045,1,0.045
1976,NOAA,179,66050,1,0.045
1976,NOAA,179,66601,1,0.045
1976,NOAA,179,66611,6,0.045
1976,NOAA,179,68781,10,1.134
1976,NOAA,179,69010,31,2.871
1976,NOAA,179,69322,2,1.678
1976,NOAA,179,71882,2,0.227
1976,NOAA,179,71884,28,7.756
1976,NOAA,179,74983,2,0.045
1976,NOAA,179,75284,13,0.091
1976,NOAA,179,81742,206,45.4
1976,NOAA,179,82510,32,0.9
1976,NOAA,180,10210,2,0.091
1976,NOAA,180,10285,1,0.091
1976,NOAA,180,21388,2,0.091
1976,NOAA,180,21725,1,0.045
1976,NOAA,180,21735,17,0.227
1976,NOAA,180,23055,2,0.045
1976,NOAA,180,68781,4,0.318
1976,NOAA,180,69010,15,1.425
1976,NOAA,180,71772,1,0.091
1976,NOAA,180,81742,17,3.6
1976,NOAA,180,82510,16,0.6
1976,NOAA,181,10285,1,0.091
1976,NOAA,181,20040,1,0.045
1976,NOAA,181,21388,1,0.091
1976,NOAA,181,21725,1,0.045
1976,NOAA,181,21735,11,0.499
1976,NOAA,181,23055,4,0.091
1976,NOAA,181,41221,1,0.02
1976,NOAA,181,68781,3,0.272
1976,NOAA,181,69010,8,1.063
1976,NOAA,181,80020,1,0.7
1976,NOAA,181,81742,74,16.3
1976,NOAA,181,82510,14,0.4
1976,NOAA,181,98000,3,0.11
1976,NOAA,182,10285,1,0.726
1976,NOAA,182,21725,5,0.136
1976,NOAA,182,21735,12,0.499
1976,NOAA,182,23055,6,0.136
1976,NOAA,182,23807,1,0.045
1976,NOAA,182,24189,1,1.361
1976,NOAA,182,66601,1,0.045
1976,NOAA,182,66611,5,0.045
1976,NOAA,182,68781,11,1.089
1976,NOAA,182,69010,35,3.489
1976,NOAA,182,69322,1,0.726
1976,NOAA,182,71835,5,0.091
1976,NOAA,182,71882,18,0.454
1976,NOAA,182,71884,96,8.664
1976,NOAA,182,72743,5,0.091
1976,NOAA,182,74983,9,0.181
1976,NOAA,182,75284,4,0.272
1976,NOAA,182,80020,2,0.8
1976,NOAA,182,81742,161,35.4
1976,NOAA,182,82510,17,0.4
1976,NOAA,183,10210,35,0.907
1976,NOAA,183,10220,1,0.227
1976,NOAA,183,10285,5,0.59
1976,NOAA,183,20001,1,0.045
1976,NOAA,183,20061,1,0.045
1976,NOAA,183,21313,7,0.181
1976,NOAA,183,21355,1,0.045
1976,NOAA,183,21375,8,1.361
1976,NOAA,183,21388,2,0.136
1976,NOAA,183,21725,3,0.136
1976,NOAA,183,21735,125,1.996
1976,NOAA,183,23055,1,0.045
1976,NOAA,183,23807,1,0.045
1976,NOAA,183,23809,1,0.091
1976,NOAA,183,24189,2,1.089
