Year,Haul,Spcode,subsample_w_kg,subsample_n,wholesample_w_kg,wholesample_n
2019,9,21735,2.492,21,,
2019,9,43000,,,,
2019,9,41201,0.08,6,,
2019,9,10210,2.622,12,,
2019,9,80020,1.022,3,,
2019,9,69061,0.056,1,,
2019,9,68580,0.216,26,,
2019,9,21741,0.112,9,,
2019,9,66045,0.001,1,,
2019,9,82510,0.078,1,,
2019,9,83020,1.406,9,,
2019,9,80595,1.79,75,,
2019,9,10260,1.01,1,,
2019,9,10140,0.262,3,,
2019,9,68577,0.221,7,,
2019,9,69120,0.91,11,,
2019,9,98082,1.462,39,,
2019,9,50301,0.001,2,,
2019,9,74311,0.001,1,,
2019,9,80590,0.286,2,,
2019,9,71511,0.162,39,,
2019,9,69086,0.24,3,,
2019,9,40500,0.974,,,
2019,9,83000,0.032,3,,
2019,10,69322,,,0.83,5
2019,10,10120,,,,
2019,10,21720,,,3.03,1
2019,10,21740,,,28.88,18
2019,10,81742,23.22,491,,
2019,10,10285,2.659,1,,
2019,10,66570,0.028,8,,
2019,10,80200,3.706,14,,
2019,10,66502,0.004,3,,
2019,10,99999,1.03,,,
2019,10,21375,0.856,2,,
2019,10,23801,0.026,4,,
2019,10,21735,4.68,74,,
2019,10,43000,,,,
2019,10,41201,,,,
2019,10,10210,5.544,11,,
2019,10,80020,1.102,3,,
2019,10,68580,0.003,2,,
2019,10,21741,0.11,7,,
2019,10,75284,0.03,1,,
2019,10,23055,0.357,11,,
2019,10,80595,0.192,9,,
2019,10,40500,0.12,,,
2019,10,66050,0.001,1,,
2019,10,71511,0.001,1,,
2019,11,69322,,,,
2019,11,10120,,,2.561,2
2019,11,21720,,,,
2019,11,21740,,,5.65,3
2019,11,81742,24.54,257,,
2019,11,10285,0.364,3,,
2019,11,66570,0.005,3,,
2019,11,80200,1.222,5,,
2019,11,66502,,,,
2019,11,99999,2.525,,,
2019,11,21375,3.56,4,,
2019,11,23801,0.032,2,,
2019,11,21735,7.07,126,,
2019,11,43000,0.076,1,,
2019,11,41201,,,,
2019,11,10210,12.8,72,,
2019,11,10220,1.194,3,,
2019,11,68781,0.292,1,,
2019,11,80020,1.072,2,,
2019,11,23055,0.261,10,,
2019,11,80595,0.058,3,,
2019,11,40500,0.398,,,
2019,11,71511,0.001,1,,
2019,12,69322,,,9.44,12
2019,12,10120,,,,
2019,12,21720,,,28.38,6
2019,12,21740,,,16.22,11
2019,12,81742,27.92,285,,
2019,12,10285,,,,
2019,12,66570,0.158,52,,
2019,12,80200,1.084,9,,
2019,12,66502,0.084,72,,
2019,12,99999,2.05,,,
2019,12,21375,1.008,,,
2019,12,23801,0.151,10,,
2019,12,21735,5.27,62,,
2019,12,43000,0.509,10,,
2019,12,41201,0.159,7,,
2019,12,10210,0.201,1,,
2019,12,68781,2.168,8,,
2019,12,80020,1.347,7,,
2019,12,21725,0.023,2,,
2019,12,66045,0.05,36,,
2019,12,82510,0.129,1,,
2019,12,83020,0.255,4,,
2019,12,23055,0.361,12,,
2019,12,68577,0.001,1,,
2019,12,95000,0.001,2,,
2019,12,98310,0.569,2,,
2019,12,71511,0.013,2,,
2019,12,21405,0.013,1,,
2019,12,66203,0.02,1,,
2019,13,69322,,,8.347,7
2019,13,10120,,,,
2019,13,21720,,,39.48,9
2019,13,21740,,,72.66,45
2019,13,81742,18.31,266,,
2019,13,10285,0.098,2,,
2019,13,66570,0.342,109,,
2019,13,80200,1.272,7,,
2019,13,66502,0.164,143,,
2019,13,99999,7.25,,,
2019,13,21375,0.481,3,,
2019,13,23801,0.036,3,,
2019,13,21735,3.318,36,,
2019,13,43000,2.802,43,,
2019,13,41201,0.086,8,,
2019,13,10210,0.246,4,,
2019,13,68781,1.788,8,,
2019,13,80020,2.327,11,,
2019,13,69061,0.092,6,,
2019,13,66045,0.099,78,,
2019,13,82510,0.178,2,,
2019,13,83020,2.93,4,,
2019,13,66050,0.174,53,,
2019,13,68577,0.004,3,,
2019,13,81095,0.058,3,,
2019,13,21313,0.018,1,,
2019,13,50301,0.001,1,,
2019,13,98310,3.226,13,,
2019,13,65100,0.001,1,,
2019,13,24180,0.242,3,,
2019,13,80590,0.105,1,,
2019,13,21405,0.008,1,,
2019,13,66203,0.031,9,,
2019,13,80540,0.016,1,,
2019,13,21388,0.068,2,,
2019,13,21721,0.06,1,,
2019,13,95000,0.008,1,,
2019,13,91000,0.046,1,,
2019,13,71250,0.001,1,,
2019,14,69322,,,,
2019,14,10120,,,,
2019,14,21720,,,,
2019,14,21740,,,0.74,1
2019,14,81742,20.24,208,,
2019,14,10285,0.3407,13,,
2019,14,66570,0.004,1,,
2019,14,80200,2.918,11,,
2019,14,66502,0.104,49,,
2019,14,99999,4.22,,,
2019,14,21375,1.672,23,,
2019,14,23801,0.036,2,,
2019,14,21735,2.398,54,,
2019,14,43000,0.037,1,,
2019,14,41201,0.001,1,,
2019,14,10210,3.222,55,,
2019,14,80020,8.62,14,,
2019,14,68781,2.782,18,,
2019,14,40500,0.04,,,
2019,14,23055,0.753,35,,
2019,14,81095,0.02,1,,
2019,14,66203,0.009,2,,
2019,14,69061,0.005,1,,
2019,14,91000,0.003,1,,
2019,14,10220,0.215,1,,
2019,14,99998,0.004,2,,
2019,14,10211,0.07,2,,
2019,14,20001,0.004,1,,
2019,14,21932,0.132,3,,
2019,15,69322,,,,
2019,15,10120,,,,
2019,15,21720,,,,
2019,15,21740,,,,
2019,15,81742,23.53,338,,
2019,15,10285,0.498,13,,
2019,15,66570,,,,
2019,15,80200,0.304,2,,
2019,15,66502,0.02,10,,
2019,15,99999,0.844,,,
2019,15,21375,1.581,19,,
2019,15,23801,,,,
2019,15,21735,2.75,68,,
2019,15,43000,,,,
2019,15,41201,0.015,2,,
2019,15,10210,5.78,162,,
2019,15,68781,1.627,16,,
2019,15,80020,5.184,10,,
2019,15,82510,0.092,1,,
2019,15,80595,0.033,3,,
2019,15,10211,0.073,2,,
2019,15,23055,0.1,3,,
2019,15,10260,0.374,1,,
2019,15,98310,0.261,1,,
2019,15,98082,0.014,1,,
2019,15,69061,0.054,1,,
2019,15,21932,0.096,1,,
2019,16,69322,,,2.119,1
2019,16,10120,,,,
2019,16,21720,,,,
2019,16,21740,,,13.29,7
2019,16,81742,29.64,397,,
2019,16,10285,0.208,2,,
2019,16,66570,0.001,1,,
2019,16,80200,,,,
2019,16,66502,0.124,70,,
2019,16,99999,0.876,,,
2019,16,21375,0.25,2,,
2019,16,23801,0.274,20,,
2019,16,21735,2.956,37,,
2019,16,43000,0.03,1,,
2019,16,41201,,,,
2019,16,10210,0.744,11,,
2019,16,23804,0.005,1,,
2019,16,10140,0.002,1,,
2019,16,80020,1.536,1,,
2019,16,68781,1.492,10,,
2019,16,66045,0.008,11,,
2019,16,40500,0.146,,,
2019,16,21741,0.006,1,,
2019,16,23055,0.194,10,,
2019,16,81095,0.042,4,,
2019,16,75284,0.142,3,,
2019,16,10220,1.556,5,,
2019,17,69322,,,,
2019,17,10120,,,,
2019,17,21720,,,,
2019,17,21740,,,,
2019,17,81742,34.84,376,,
2019,17,10285,4.61,11,,
2019,17,66570,,,,
2019,17,80200,2.25,6,,
2019,17,66502,0.027,9,,
2019,17,99999,0.628,,,
2019,17,21375,0.253,4,,
2019,17,23801,0.075,5,,
2019,17,21735,3.506,68,,
2019,17,43000,,,,
2019,17,41201,,,,
2019,17,10210,0.46,7,,
2019,17,80020,4.28,5,,
2019,17,82510,0.191,6,,
2019,17,21313,0.014,1,,
2019,17,68781,1.043,8,,
2019,17,40500,0.015,,,
2019,17,21741,0.028,3,,
2019,17,23055,0.21,7,,
2019,17,75284,0.018,1,,
2019,17,10220,0.757,3,,
2019,18,69322,,,,
2019,18,10120,,,,
2019,18,21720,,,,
2019,18,21740,,,,
2019,18,81742,29.88,444,,
2019,18,10285,0.062,1,,
2019,18,66570,,,,
2019,18,80200,0.684,2,,
2019,18,66502,0.067,33,,
2019,18,99999,1.888,,,
2019,18,21375,0.134,1,,
2019,18,23801,0.062,6,,
2019,18,21735,5.202,65,,
2019,18,43000,0.3,12,,
2019,18,41201,0.272,20,,
2019,18,10210,0.702,11,,
2019,18,21388,0.056,1,,
2019,18,74311,0.024,9,,
2019,18,65100,0.016,2,,
2019,18,80020,3.684,3,,
2019,18,82510,1.148,20,,
2019,18,69120,1.186,15,,
2019,18,68781,0.326,7,,
2019,18,66045,0.005,4,,
2019,18,71511,0.002,5,,
2019,18,23055,0.022,1,,
2019,18,98310,0.16,1,,
2019,18,98082,0.024,1,,
2019,18,69061,0.014,2,,
2019,18,20001,0.008,2,,
2019,18,40500,0.576,,,
2019,18,56311,0.001,1,,
2019,18,71884,0.959,12,,
2019,19,69322,,,,
2019,19,10120,,,,
2019,19,21720,,,,
2019,19,21740,,,,
2019,19,81742,37.44,465,,
2019,19,10285,0.112,3,,
2019,19,66570,0.012,3,,
2019,19,80200,,,,
2019,19,66502,0.158,142,,
2019,19,99999,2.868,,4.45,1
2019,19,21375,0.639,2,,
2019,19,23801,0.259,22,,
2019,19,21735,2.289,49,,
2019,19,43000,0.232,5,,
2019,19,41201,0.048,6,,
2019,19,10210,0.885,16,,
2019,19,80020,1.103,2,,
2019,19,21313,0.009,2,,
2019,19,23055,0.119,6,,
2019,19,21932,0.245,1,,
2019,19,68781,0.841,7,,
2019,19,82510,0.85,18,,
2019,19,69120,0.038,3,,
2019,19,98310,0.01,1,,
2019,19,80595,0.031,7,,
2019,19,91000,0.023,1,,
2019,19,71884,0.093,1,,
2019,19,1,0.001,,,
2019,19,75284,0.03,1,,
2019,19,0,0.012,1,,
2019,19,71511,0.008,2,,
2019,20,69322,,,,
2019,20,10120,,,,
2019,20,21720,,,,
2019,20,21740,,,,
2019,20,81742,22.45,378,,
2019,20,10285,1.261,21,,
2019,20,66570,0.05,13,,
2019,20,80200,,,,
2019,20,66502,0.125,62,,
2019,20,99999,8.35,,,
2019,20,21375,0.376,4,,
2019,20,23801,0.175,9,,
2019,20,21735,5.002,74,,
2019,20,43000,2.204,32,,
2019,20,41201,1.162,78,,
2019,20,10210,0.75,14,,
2019,20,68781,1.232,11,,
2019,20,82510,0.83,24,,
2019,20,21313,0.016,3,,
2019,20,65100,0.057,1,,
2019,20,21405,0.012,2,,
2019,20,71884,0.867,5,,
2019,20,69120,0.623,10,,
2019,20,69086,0.245,3,,
2019,20,75284,0.362,7,,
2019,20,40500,2.964,,,
2019,20,83000,,,,
2019,20,71001,0.226,8,,
2019,20,74980,0.008,1,,
2019,20,56311,0.014,4,,
2019,20,23055,0.016,1,,
2019,20,66045,0.001,1,,
2019,20,66601,0.016,1,,
2019,20,71882,0.229,2,,
2019,20,71753,0.121,1,,
2019,21,69322,,,,
2019,21,10120,,,,
2019,21,21720,,,,
2019,21,21740,,,,
2019,21,81742,41.96,315,,
2019,21,10285,1.734,40,,
2019,21,66570,0.023,5,,
2019,21,80200,,,,
2019,21,66502,0.058,25,,
2019,21,99999,1.827,,1.99,1
2019,21,21375,0.109,6,,
2019,21,23801,0.046,4,,
2019,21,21735,3.208,49,,
2019,21,43000,0.78,9,,
2019,21,41201,0.024,1,,
2019,21,10210,0.78,29,,
2019,21,10220,2.302,3,,
2019,21,82510,0.224,8,,
2019,21,75284,0.23,4,,
2019,21,68781,0.296,3,,
2019,21,69120,0.126,2,,
2019,21,69086,0.122,2,,
2019,21,80020,0.95,1,,
2019,21,71884,0.13,1,,
2019,21,23055,0.05,3,,
2019,21,95000,0.118,,,
2019,21,83000,,,,
2019,21,66601,0.026,1,,
2019,22,69322,,,,
2019,22,10120,,,,
2019,22,21720,,,,
2019,22,21740,,,,
2019,22,81742,33.72,307,,
2019,22,10285,1.001,25,,
2019,22,66570,0.076,21,,
2019,22,80200,,,,
2019,22,66502,0.109,38,,
2019,22,99999,5.23,,5.74,1
2019,22,21375,0.264,3,,
2019,22,23801,0.383,18,,
2019,22,21735,9.02,137,,
2019,22,43000,0.32,1,,
2019,22,41201,0.009,2,,
2019,22,10210,0.358,20,,
2019,22,20322,0.872,1,,
2019,22,68781,1.393,16,,
2019,22,10220,0.312,1,,
2019,22,20061,0.034,4,,
2019,22,20041,0.028,1,,
2019,22,21405,0.009,1,,
2019,22,21313,0.205,21,,
2019,22,69120,0.102,3,,
2019,22,69086,0.186,3,,
2019,22,82510,0.186,6,,
2019,22,81095,0.063,4,,
2019,22,23055,0.108,4,,
2019,22,98082,0.018,1,,
2019,22,71884,0.924,8,,
2019,22,71882,0.275,4,,
2019,22,71753,0.116,1,,
2019,22,75284,1.034,15,,
2019,22,83000,0.01,,,
2019,23,69322,,,,
2019,23,10120,,,,
2019,23,21720,,,,
2019,23,21740,,,,
2019,23,81742,29.74,373,,
2019,23,10285,2.216,26,,
2019,23,66570,0.14,25,,
2019,23,80200,,,,
2019,23,66502,0.052,24,,
2019,23,99999,4.282,,,
2019,23,21375,,,,
2019,23,23801,0.23,15,,
2019,23,21735,4.432,65,,
2019,23,43000,0.34,13,,
2019,23,41201,0.604,31,,
2019,23,10210,0.266,5,,
2019,23,24180,0.286,2,,
2019,23,68781,0.602,8,,
2019,23,10220,0.282,2,,
2019,23,83000,,,,
2019,23,82510,2.281,73,,
2019,23,23055,0.052,7,,
2019,23,69120,0.163,3,,
2019,23,75284,1.402,20,,
2019,23,40500,2.002,,,
2019,23,81095,0.012,1,,
2019,23,95000,0.001,1,,
2019,23,71511,0.004,1,,
2019,23,71001,0.045,3,,
2019,23,65100,0.04,1,,
2019,23,69086,0.799,15,,
2019,23,69061,0.129,8,,
2019,23,71884,0.403,3,,
2019,23,71882,0.183,2,,
2019,23,20001,0.029,3,,
2019,23,20041,0.024,1,,
2019,23,20061,0.013,1,,
2019,23,66045,0.063,42,,
2019,23,21313,0.059,5,,
2019,23,66601,0.062,4,,
2019,24,69322,,,0.509,3
2019,24,10120,,,,
2019,24,21720,,,,
2019,24,21740,,,,
2019,24,81742,36.48,492,,
2019,24,10285,0.334,10,,
2019,24,66570,0.041,7,,
2019,24,80200,,,,
2019,24,66502,0.092,57,,
2019,24,99999,3.334,,,
2019,24,21375,,,,
2019,24,23801,0.166,9,,
2019,24,21735,2.392,49,,
2019,24,43000,0.058,5,,
2019,24,41201,0.596,73,,
2019,24,10210,0.129,6,,
2019,24,82510,1.115,17,,
2019,24,68781,0.506,7,,
2019,24,69086,0.394,4,,
2019,24,80595,0.01,4,,
2019,24,98082,0.044,1,,
2019,24,95036,0.007,2,,
2019,24,71884,0.196,1,,
2019,24,23055,0.019,1,,
2019,24,21313,0.046,4,,
2019,24,40500,0.879,,,
2019,24,75284,0.107,2,,
2019,24,66601,0.058,3,,
2019,24,66045,0.052,33,,
2019,24,95000,0.002,1,,
2019,24,71511,0.001,1,,
2019,24,91000,0.001,1,,
2019,25,69322,,,0.582,1
2019,25,10120,,,,
2019,25,21720,,,,
2019,25,21740,,,,
2019,25,81742,28.36,338,,
2019,25,10285,0.749,10,,
2019,25,66570,0.02,10,,
2019,25,80200,0.279,1,,
2019,25,66502,0.032,27,,
2019,25,99999,1.783,,,
2019,25,21375,0.786,6,,
2019,25,23801,0.042,3,,
2019,25,21735,7.48,149,,
2019,25,43000,0.158,8,,
2019,25,41201,0.116,17,,
2019,25,10210,0.274,8,,
2019,25,68781,3.55,36,,
2019,25,80020,1.206,1,,
2019,25,21313,0.045,4,,
2019,25,21405,0.015,2,,
2019,25,21388,0.034,1,,
2019,25,82510,0.935,19,,
2019,25,23055,0.467,38,,
2019,25,71884,0.252,2,,
2019,25,40500,1.643,,,
2019,25,69061,0.067,4,,
2019,25,75284,0.096,2,,
2019,25,91000,0.057,3,,
2019,25,80595,0.001,1,,
2019,25,66045,0.019,9,,
2019,26,69322,,,,
2019,26,10120,,,,
2019,26,21720,,,,
2019,26,21740,,,,
2019,26,81742,29.22,262,,
2019,26,10285,0.07,3,,
2019,26,66570,0.015,2,,
2019,26,80200,3.322,8,,
2019,26,66502,0.041,29,,
2019,26,99999,0.971,,15.85,1
2019,26,21375,0.276,3,,
2019,26,23801,0.116,7,,
2019,26,21735,3.952,73,,
2019,26,43000,0.054,1,,
2019,26,41201,0.086,9,,
2019,26,10210,0.214,3,,
2019,26,10220,0.768,3,,
2019,26,80020,3.172,2,,
2019,26,68781,1.294,11,,
2019,26,82510,0.57,9,,
2019,26,23055,0.236,23,,
2019,26,21388,0.08,1,,
2019,26,21313,0.128,4,,
2019,26,40500,0.35,,,
2019,26,69061,0.122,7,,
2019,26,83020,0.08,1,,
2019,26,75284,0.082,2,,
2019,26,21932,0.064,1,,
2019,26,91000,0.18,2,,
2019,26,20061,0.021,1,,
2019,26,20001,0.004,1,,
2019,26,66045,0.008,5,,
2019,26,98000,0.049,2,,
2019,27,69322,,,0.174,1
2019,27,10120,,,,
2019,27,21720,,,,
2019,27,21740,,,,
2019,27,81742,23.98,369,,
2019,27,10285,0.262,5,,
2019,27,66570,0.32,6,,
2019,27,80200,3.848,10,,
2019,27,66502,0.024,21,,
2019,27,99999,1.622,,,
2019,27,21375,,,,
2019,27,23801,0.102,6,,
2019,27,21735,12.85,150,,
2019,27,43000,,,,
2019,27,41201,0.248,12,,
2019,27,10210,0.284,4,,
2019,27,82510,1.085,22,,
2019,27,68781,1.603,12,,
2019,27,80020,2.81,3,,
2019,27,83020,0.53,3,,
2019,27,75284,0.172,4,,
2019,27,21388,0.058,1,,
2019,27,21313,0.026,3,,
2019,27,23055,0.442,28,,
2019,27,21110,0.014,1,,
2019,27,69120,0.31,4,,
2019,27,69086,0.106,1,,
2019,27,69061,0.026,2,,
2019,27,23804,0.006,2,,
2019,27,95000,0.052,1,,
2019,27,95060,0.001,1,,
2019,27,21725,0.094,5,,
2019,27,81095,0.032,1,,
2019,27,91000,0.008,1,,
2019,27,65100,0.094,2,,
2019,27,66601,0.018,1,,
2019,27,66050,0.006,2,,
2019,27,66045,0.03,21,,
2019,27,40500,0.878,,,
2019,28,69322,,,,
2019,28,10120,,,,
2019,28,21720,,,,
2019,28,21740,,,,
2019,28,81742,22.16,330,,
2019,28,10285,0.666,16,,
2019,28,66570,0.024,6,,
2019,28,80200,0.916,3,,
2019,28,66502,0.142,80,,
2019,28,99999,3.014,,5.24,1
2019,28,21375,0.82,3,,
2019,28,23801,0.126,10,,
2019,28,21735,20.05,242,,
2019,28,43000,0.232,3,,
2019,28,41201,0.13,10,,
2019,28,10210,0.47,9,,
2019,28,80020,1.852,3,,
2019,28,83020,0.228,1,,
2019,28,68781,3.368,26,,
2019,28,82510,1.59,43,,
2019,28,21313,0.08,5,,
2019,28,40500,0.48,,,
2019,28,69061,0.134,18,,
2019,28,69086,0.112,1,,
2019,28,69120,0.17,2,,
2019,28,21932,0.202,1,,
2019,28,20041,0.004,1,,
2019,28,20001,0.001,1,,
2019,28,23804,0.016,3,,
2019,28,23055,0.115,8,,
2019,28,21741,0.018,1,,
2019,28,21725,0.062,3,,
2019,28,75284,0.094,3,,
2019,28,95000,0.045,5,,
2019,28,71001,0.089,1,,
2019,28,66601,0.045,2,,
2019,28,71753,0.062,1,,
2019,28,71769,0.104,1,,
2019,28,71882,0.501,3,,
2019,28,66050,0.001,1,,
2019,28,66045,0.212,113,,
2019,29,69322,,,0.089,1
2019,29,10120,,,,
2019,29,21720,,,,
2019,29,21740,,,,
2019,29,81742,27.33,329,,
2019,29,10285,0.566,14,,
2019,29,66570,0.011,2,,
2019,29,80200,1.864,4,,
2019,29,66502,0.001,2,,
2019,29,99999,1.566,,,
2019,29,21375,0.063,1,,
2019,29,23801,0.044,3,,
2019,29,21735,8.332,173,,
2019,29,43000,0.598,7,,
2019,29,41201,0.106,14,,
2019,29,10210,0.59,11,,
2019,29,23055,0.273,23,,
2019,29,80020,2.57,3,,
2019,29,82510,0.666,10,,
2019,29,68781,1.832,16,,
2019,29,98310,0.994,2,,
2019,29,69120,0.29,3,,
2019,29,69086,0.09,1,,
2019,29,69061,0.074,5,,
2019,29,40500,0.566,,,
2019,29,71882,0.094,1,,
2019,29,66601,0.067,3,,
2019,29,66045,0.002,1,,
2019,29,21932,0.038,1,,
2019,29,21405,0.02,2,,
2019,29,21313,0.081,4,,
2019,29,69316,0.005,1,,
2019,29,71250,0.001,1,,
2019,29,71511,0.004,3,,
2019,29,95000,0.001,3,,
2019,29,91000,0.005,3,,
2019,29,98000,0.025,1,,
2019,30,69322,,,0.189,2
2019,30,10120,,,,
2019,30,21720,,,,
2019,30,21740,,,,
2019,30,81742,36.62,401,,
2019,30,10285,0.25,6,,
2019,30,66570,0.018,3,,
2019,30,80200,1.13,3,,
2019,30,66502,0.03,16,,
2019,30,99999,3.751,,,
2019,30,21375,0.941,11,,
2019,30,23801,0.25,13,,
2019,30,21735,4.96,86,,
2019,30,43000,0.234,2,,
2019,30,41201,0.026,3,,
2019,30,10210,1.128,22,,
2019,30,10220,0.894,3,,
2019,30,68781,0.747,5,,
2019,30,21313,0.025,1,,
2019,30,23804,0.005,1,,
2019,30,80020,4.388,4,,
2019,30,40500,1.998,,,
2019,30,23055,0.15,10,,
2019,30,21932,,8,,
2019,30,82510,0.452,8,,
2019,30,95000,0.01,4,,
2019,30,83020,0.186,2,,
2019,30,98082,0.584,1,,
2019,30,20061,0.036,2,,
2019,30,66050,0.002,1,,
2019,30,69120,0.078,1,,
2019,30,69061,0.028,3,,
2019,30,80540,0.002,1,,
2019,31,69322,,,1.096,6
2019,31,10120,,,,
2019,31,21720,,,,
2019,31,21740,,,,
2019,31,81742,37.2,383,,
2019,31,10285,0.416,4,,
2019,31,66570,0.001,1,,
2019,31,80200,2.928,8,,
2019,31,66502,0.052,24,,
2019,31,99999,0.645,,,
2019,31,21375,0.844,6,,
2019,31,23801,0.066,5,,
2019,31,21735,4.98,117,,
2019,31,43000,,,,
2019,31,41201,0.024,2,,
2019,31,10210,2.263,57,,
2019,31,24180,0.122,2,,
2019,31,10220,4.99,3,,
2019,31,80020,0.832,1,,
2019,31,21313,0.012,1,,
2019,31,68781,0.788,5,,
2019,31,98082,0.853,2,,
2019,31,71511,0.006,2,,
2019,31,95000,0.002,1,,
2019,31,40500,0.012,,,
2019,31,82510,0.101,2,,
2019,31,75241,0.012,1,,
2019,31,20061,0.006,1,,
2019,31,23055,0.106,4,,
2019,32,69322,,,,
2019,32,10120,,,,
2019,32,21720,,,,
2019,32,21740,,,,
2019,32,81742,41.22,448,,
2019,32,10285,0.111,3,,
2019,32,66570,0.002,1,,
2019,32,80200,1.27,4,,
2019,32,66502,0.271,139,,
2019,32,99999,0.787,,,
2019,32,21375,0.985,6,,
2019,32,23801,0.17,11,,
2019,32,21735,3.96,100,,
2019,32,43000,1.075,26,,
2019,32,41201,,,,
2019,32,10210,1.458,28,,
2019,32,23055,0.366,25,,
2019,32,10220,0.665,3,,
2019,32,40500,0.734,,,
2019,32,66050,0.001,1,,
2019,32,71884,0.332,2,,
2019,32,21110,0.018,1,,
2019,32,21932,0.132,3,,
2019,32,20061,0.016,1,,
2019,32,69120,0.072,1,,
2019,32,68781,0.09,1,,
2019,32,95000,0.043,3,,
2019,33,69322,,,,
2019,33,10120,,,,
2019,33,21720,,,,
2019,33,21740,,,1.9,1
2019,33,81742,39.7,502,,
2019,33,10285,0.128,5,,
2019,33,66570,0.006,1,,
2019,33,80200,0.442,1,,
2019,33,66502,0.336,118,,
2019,33,99999,1.668,,,
2019,33,21375,0.298,2,,
2019,33,23801,0.076,4,,
2019,33,21735,5.81,101,,
2019,33,43000,2.54,51,,
2019,33,41201,,,,
2019,33,10210,2.046,30,,
2019,33,40500,5.26,,,
2019,33,68781,0.172,1,,
2019,33,10220,4.21,12,,
2019,33,23055,0.324,31,,
2019,33,71884,0.26,2,,
2019,33,74311,0.004,1,,
2019,33,56311,0.001,1,,
2019,33,82510,0.056,1,,
2019,33,69120,0.024,1,,
2019,33,65100,0.072,2,,
2019,33,66045,0.004,4,,
2019,33,95000,0.001,1,,
2019,33,20061,0.011,2,,
2019,34,69322,,,2.57,5
2019,34,10120,,,,
2019,34,21720,,,,
2019,34,21740,,,,
2019,34,81742,41.34,371,,
2019,34,10285,0.402,2,,
2019,34,66570,0.014,5,,
2019,34,80200,0.746,2,,
2019,34,66502,0.216,123,,
2019,34,99999,0.614,,,
2019,34,21375,3.006,7,,
2019,34,23801,0.026,3,,
2019,34,21735,4.263,93,,
2019,34,43000,0.198,5,,
2019,34,41201,0.014,1,,
2019,34,10210,1.847,17,,
2019,34,23055,0.603,15,,
2019,34,21110,0.369,1,,
2019,34,10220,0.48,1,,
2019,34,40500,1.065,,,
2019,34,20061,0.024,2,,
2019,34,21932,0.117,2,,
2019,34,69120,0.192,2,,
2019,34,75240,0.016,1,,
2019,34,75241,0.005,1,,
2019,34,65100,0.019,1,,
2019,34,50000,0.002,1,,
2019,35,69322,,,,
2019,35,10120,,,,
2019,35,21720,,,,
2019,35,21740,,,0.8,1
2019,35,81742,33.94,370,,
2019,35,10285,0.676,7,,
2019,35,66570,0.016,3,,
2019,35,80200,1.846,7,,
2019,35,66502,0.12,47,,
2019,35,99999,0.884,,,
2019,35,21375,0.322,2,,
2019,35,23801,0.024,1,,
2019,35,21735,3.056,49,,
2019,35,43000,1.532,14,,
2019,35,41201,,,,
2019,35,10210,8.42,109,,
2019,35,10220,6.28,11,,
2019,35,68781,0.762,3,,
2019,35,80020,1.238,2,,
2019,35,40500,0.14,,,
2019,35,23055,0.154,10,,
2019,35,66045,0.026,16,,
2019,36,69322,,,,1
2019,36,10120,,,,
2019,36,21720,,,,
2019,36,21740,,,9.15,5
2019,36,81742,34.12,444,,
2019,36,10285,0.464,9,,
2019,36,66570,,,,
2019,36,80200,,,,
2019,36,66502,0.149,49,,
2019,36,99999,0.39,,,
2019,36,21375,0.674,4,,
2019,36,23801,0.004,1,,
2019,36,21735,3.03,44,,
2019,36,43000,0.218,6,,
2019,36,41201,,,,
2019,36,10210,6.96,81,,
2019,36,24180,0.157,1,,
2019,36,80020,0.746,1,,
2019,36,23055,0.334,18,,
2019,36,10220,4.938,15,,
2019,36,21388,0.074,1,,
2019,36,69061,0.014,1,,
2019,36,50301,0.002,4,,
2019,36,20061,0.022,1,,
2019,36,95000,0.003,2,,
2019,36,91000,0.006,2,,
2019,36,40500,7.18,,,
2019,36,63500,0.001,2,,
2019,36,75241,0.007,1,,
2019,37,69322,,,,
2019,37,10120,,,,
2019,37,21720,,,,
2019,37,21740,,,22.72,12
2019,37,81742,38.6,475,,
2019,37,10285,0.389,4,,
2019,37,66570,0.016,2,,
2019,37,80200,1.16,7,,
2019,37,66502,0.098,32,,
2019,37,99999,0.255,,,
2019,37,21375,1.466,3,,
2019,37,23801,0.012,1,,
2019,37,21735,4.862,80,,
2019,37,43000,0.202,9,,
2019,37,41201,,,,
2019,37,10210,3.036,33,,
2019,37,10220,0.586,9,,
2019,37,40500,0.626,,,
2019,37,23055,0.192,8,,
2019,37,98082,0.01,1,,
2019,37,71001,0.017,1,,
2019,37,56311,0.004,2,,
2019,37,50301,0.001,3,,
2019,37,69120,0.163,2,,
2019,37,69061,0.005,1,,
2019,38,69322,,,,
2019,38,10120,,,,
2019,38,21720,,,,
2019,38,21740,,,10.3,8
2019,38,81742,,,36.47,517
2019,38,10285,,,3.226,80
2019,38,66570,,,,
2019,38,80200,,,0.692,3
2019,38,66502,,,1.014,366
2019,38,99999,,,0.25,
2019,38,21375,,,0.737,3
2019,38,23801,,,0.142,4
2019,38,21735,,,11.36,192
2019,38,43000,,,0.07,5
2019,38,41201,,,,
2019,38,10210,,,6.64,57
2019,38,10220,,,8.56,14
2019,38,23055,,,0.186,9
2019,38,62000,,,0.025,4
2019,38,50301,,,0.008,6
2019,38,91000,,,0.002,1
2019,39,69322,,,0.145,1
2019,39,10120,,,,
2019,39,21720,,,,
2019,39,21740,,,5.58,6
