# NMFS_1976_1991_Catch.csv,,,,
# Derived from NOAA Kodiak ,,,,
"# Expaned whole weight and count by year, Haul, and Species code ",,,,
#,,,,
#,,,,
#,,,,
Year,Haul,Spcode,Total_n,Weight_kg
1988,69,69086,474,25.492
1988,69,69120,948,43.001
1988,69,69322,1,1.361
1988,69,71001,,5.897
1988,69,71835,130,1.905
1988,69,71882,130,7.802
1988,69,71884,2803,205.341
1988,69,72740,42,1.905
1988,69,72752,130,3.946
1988,69,72755,130,3.946
1988,69,80594,8580,97.795
1988,69,81742,430,91.308
1988,69,82510,42,1.905
1988,69,82730,42,1.905
1988,69,83020,3,0.227
1988,69,98082,,107.547
1988,69,99994,,68.492
1988,69,99999,,48.897
1988,70,10210,192,13.517
1988,70,10285,48,6.532
1988,70,20040,5,0.227
1988,70,21314,58,0.635
1988,70,21371,5,5.443
1988,70,21375,14,0.635
1988,70,21720,5,21.319
1988,70,21725,14,0.635
1988,70,21735,226,20.729
1988,70,21740,46,5.897
1988,70,22200,5,0.227
1988,70,23808,58,0.454
1988,70,41201,,42.728
1988,70,66000,,3.039
1988,70,68577,106,3.039
1988,70,68580,683,17.01
1988,70,69061,144,3.266
1988,70,69086,1086,75.432
1988,70,69120,1885,131.27
1988,70,71001,,32.931
1988,70,71756,72,6.532
1988,70,71835,72,3.266
1988,70,71882,216,16.375
1988,70,71884,3620,367.863
1988,70,80594,1014,6.532
1988,70,81742,38,8.709
1988,70,82510,72,3.266
1988,70,83020,24,2.631
1988,70,98082,,131.27
1988,70,98310,,6.532
1988,70,99994,,295.697
1988,71,10210,31,4.264
1988,71,10285,23,8.119
1988,71,20040,8,0.363
1988,71,21315,101,2.495
1988,71,21355,8,0.363
1988,71,21371,47,9.525
1988,71,21720,3,16.556
1988,71,21725,23,1.769
1988,71,21735,686,68.583
1988,71,21740,1,3.175
1988,71,23808,109,1.769
1988,71,41221,,13.789
1988,71,65000,,137.892
1988,71,66000,,0.726
1988,71,68577,195,8.119
1988,71,68580,741,11.657
1988,71,69061,304,9.208
1988,71,69086,2533,229.835
1988,71,69120,912,55.157
1988,71,69322,1,1.043
1988,71,71001,,45.949
1988,71,71756,101,13.789
1988,71,71882,709,68.946
1988,71,71884,3952,528.571
1988,71,72752,101,9.208
1988,71,74562,1013,4.581
1988,71,80200,101,47.718
1988,71,80590,47,7.076
1988,71,80594,2635,55.157
1988,71,81742,70,18.733
1988,71,82510,203,9.525
1988,71,83020,195,21.228
1988,71,98082,,206.838
1988,71,99994,,160.889
1988,72,10130,11,0.499
1988,72,10210,4,0.181
1988,72,21315,47,1.134
1988,72,21371,7,6.396
1988,72,21720,4,1.315
1988,72,21725,22,0.816
1988,72,21735,257,21.863
1988,72,21740,55,10.387
1988,72,23055,15,1.315
1988,72,23808,87,1.315
1988,72,41201,,3.447
1988,72,43000,116,5.262
1988,72,65201,,17.282
1988,72,66000,,2.132
1988,72,68577,80,4.264
1988,72,68580,196,3.629
1988,72,69061,152,5.262
1988,72,69086,537,46.901
1988,72,69120,1070,72.892
1988,72,69322,1,1.542
1988,72,71580,40,1.814
1988,72,71882,152,17.282
1988,72,71884,537,104.145
1988,72,75285,4,0.816
1988,72,80200,33,17.282
1988,72,80540,,1.814
1988,72,80590,98,17.282
1988,72,80594,1146,25.991
1988,72,81095,29,1.315
1988,72,81742,80,23.042
1988,72,82510,73,1.497
1988,72,83020,228,36.197
1988,72,98082,,147.554
1988,72,99994,,112.854
1988,73,10210,13,0.181
1988,73,10220,9,11.793
1988,73,10285,4,2.359
1988,73,20040,30,0.408
1988,73,21315,48,1.588
1988,73,21350,9,0.181
1988,73,21371,39,35.335
1988,73,21720,1,6.35
1988,73,21735,56,12.383
1988,73,21740,7,19.051
1988,73,23055,87,2.177
1988,73,23808,56,0.408
1988,73,24185,4,0.408
1988,73,41221,,3.357
1988,73,66000,,1.769
1988,73,68577,82,3.538
1988,73,68580,134,2.359
1988,73,69120,796,39.463
1988,73,69322,1,1.588
1988,73,71001,,6.486
1988,73,80020,9,6.849
1988,73,80590,87,9.798
1988,73,80594,195,2.948
1988,73,81095,9,0.408
1988,73,81742,1536,418.167
1988,73,82510,143,6.486
1988,73,82730,4,0.181
1988,73,83020,61,11.793
1988,73,98082,,39.463
1988,73,98300,74,3.357
1988,73,99990,,92.261
1988,73,99993,,223.394
1988,74,10210,23,1.406
1988,74,10220,4,3.629
1988,74,10285,4,3.81
1988,74,20040,48,1.134
1988,74,21110,2,0.181
1988,74,21315,71,3.311
1988,74,21375,249,42.728
1988,74,21388,2,0.091
1988,74,21446,8,0.091
1988,74,21720,1,5.443
1988,74,21725,84,1.905
1988,74,21735,791,174.179
1988,74,21740,6,16.148
1988,74,22200,2,1.905
1988,74,23055,59,2.359
1988,74,23808,86,0.181
1988,74,24189,2,0.454
1988,74,41221,,3.221
1988,74,56312,,1.633
1988,74,66000,,2.858
1988,74,68577,10,0.953
1988,74,68580,25,0.771
1988,74,69061,178,3.221
1988,74,69120,712,40.46
1988,74,69322,28,31.751
1988,74,74311,,1.633
1988,74,75247,36,1.633
1988,74,80020,25,16.148
1988,74,80200,40,5.715
1988,74,80594,605,12.927
1988,74,81095,13,0.454
1988,74,81742,170,44.633
1988,74,82510,38,2.359
1988,74,83020,71,3.311
1988,74,83320,,1.633
1988,74,85210,36,1.633
1988,74,98082,,32.296
1988,74,98300,,32.296
1988,74,99994,,48.489
1988,75,10210,79,6.94
1988,75,10285,39,8.482
1988,75,21315,10,0.227
1988,75,21371,34,4.264
1988,75,21388,15,0.907
1988,75,21720,5,16.738
1988,75,21725,44,0.68
1988,75,21735,846,68.175
1988,75,21740,1,3.175
1988,75,23055,74,1.134
1988,75,23808,79,0.68
1988,75,24189,15,2.903
1988,75,40500,,7.802
1988,75,41201,,0.454
1988,75,43010,39,0.907
1988,75,66000,,1.361
1988,75,68577,10,0.454
1988,75,68580,108,1.769
1988,75,69061,143,3.583
1988,75,69086,44,3.13
1988,75,69120,44,2.676
1988,75,69322,80,68.492
1988,75,71772,30,1.134
1988,75,71882,5,0.454
1988,75,80020,118,53.206
1988,75,80590,49,7.167
1988,75,80594,576,14.515
1988,75,81095,89,2.223
1988,75,81742,770,101.242
1988,75,82510,158,10.07
1988,75,83020,69,8.482
1988,75,98082,,0.68
1988,75,99994,,4.491
1988,76,10210,197,13.426
1988,76,10220,10,2.223
1988,76,10285,168,29.121
1988,76,21315,10,0.454
1988,76,21370,30,6.713
1988,76,21371,326,76.113
1988,76,21388,30,1.361
1988,76,21735,6342,414.266
1988,76,21932,39,0.907
1988,76,23055,118,3.13
1988,76,23808,109,1.361
1988,76,41221,,1.361
1988,76,66000,,2.223
1988,76,68577,39,0.907
1988,76,68580,59,0.454
1988,76,68781,118,13.426
1988,76,69061,316,9.389
1988,76,69322,3,0.771
1988,76,71772,49,5.806
1988,76,80020,79,24.63
1988,76,80200,20,8.936
1988,76,80590,30,8.074
1988,76,80594,434,6.713
1988,76,81095,59,1.361
1988,76,81315,10,5.352
1988,76,81355,49,4.491
1988,76,81742,856,58.241
1988,76,82500,346,24.63
1988,76,83020,128,15.694
1988,76,85200,10,5.352
1988,76,98082,,57.788
1988,76,98300,,38.51
1988,78,10210,259,16.193
1988,78,10220,5,6.94
1988,78,10285,287,37.784
1988,78,20040,9,0.408
1988,78,21300,5,0.227
1988,78,21314,19,0.862
1988,78,21371,125,31.525
1988,78,21388,46,3.583
1988,78,21735,12714,1308.932
1988,78,23055,88,5.262
1988,78,24189,14,3.992
1988,78,43000,60,2.722
1988,78,56311,32,1.451
1988,78,66000,,13.018
1988,78,68577,315,17.872
1988,78,68580,69,0.227
1988,78,68781,144,20.366
1988,78,69061,338,4.218
1988,78,69322,10,3.084
1988,78,69323,1,0.544
1988,78,80015,42,22.045
1988,78,80200,97,15.74
1988,78,80590,19,3.357
1988,78,80594,306,3.765
1988,78,81095,56,1.043
1988,78,81355,56,4.218
1988,78,81742,353,42.003
1988,78,82510,593,35.925
1988,78,83020,28,3.583
1988,78,91000,,5.443
1988,78,95080,,1.451
1988,78,98300,,332.71
1988,79,10210,24,1.361
1988,79,10211,18,0.726
1988,79,10220,15,17.554
1988,79,10285,36,4.536
1988,79,20040,1,0.045
1988,79,21314,2,0.091
1988,79,21332,1,0.045
1988,79,21368,1,0.363
1988,79,21371,9,1.814
1988,79,21388,18,1.134
1988,79,21725,5,0.227
1988,79,21735,158,14.016
1988,79,23808,3,0.091
1988,79,24189,1,1.588
1988,79,40500,,5.443
1988,79,41201,,0.318
1988,79,43000,14,0.635
1988,79,66000,,1.588
1988,79,68577,35,1.814
1988,79,68580,72,0.454
1988,79,68781,15,2.495
1988,79,69061,21,0.318
1988,79,69120,63,2.54
1988,79,69322,21,6.35
1988,79,71001,,0.318
1988,79,71772,63,4.128
1988,79,75111,7,0.318
1988,79,80015,42,19.731
1988,79,80200,62,8.437
1988,79,80590,12,1.27
1988,79,80594,62,0.635
1988,79,81095,138,1.996
1988,79,81355,2,0.136
1988,79,81742,429,37.195
1988,79,82510,67,2.948
1988,79,83020,42,2.948
1988,79,91000,,0.953
1988,79,98082,,5.715
1988,79,98300,,11.113
1988,79,99993,,0.318
1988,79,99994,,0.318
1988,80,10210,12,1.315
1988,80,10220,6,4.264
1988,80,10285,12,3.992
1988,80,20040,12,0.227
1988,80,21313,299,14.651
1988,80,21355,194,3.719
1988,80,21368,117,21.273
1988,80,21371,710,73.663
1988,80,21388,164,10.659
1988,80,21405,12,0.272
1988,80,21725,6,0.544
1988,80,21735,2273,213.052
1988,80,22200,18,1.043
1988,80,23804,6,0.272
1988,80,23808,18,0.544
1988,80,41201,,4.536
1988,80,43000,,13.562
1988,80,65201,,106.957
1988,80,66000,,35.108
1988,80,68577,2891,167.829
1988,80,68580,29,1.86
1988,80,69061,100,2.404
1988,80,69086,598,84.323
1988,80,69120,346,28.213
1988,80,69322,28,27.442
1988,80,69323,20,6.577
1988,80,71772,53,11.158
1988,80,71882,23,2.404
1988,80,72305,53,1.043
1988,80,80015,70,43.363
1988,80,80590,293,29.257
1988,80,80594,1801,45.767
1988,80,81095,129,2.948
1988,80,81355,12,1.86
1988,80,81742,729,101.333
1988,80,82510,733,75.024
1988,80,83020,229,32.205
1988,80,85210,557,36.696
1988,80,98082,,11.158
1988,80,98105,299,20.23
1988,80,98300,,86.727
1988,80,99999,,44.951
1988,81,10210,97,5.08
1988,81,10285,15,3.493
1988,81,20040,173,2.767
1988,81,21313,607,7.394
1988,81,21355,316,5.806
1988,81,21375,342,49.759
1988,81,21388,61,3.493
1988,81,21725,87,2.313
1988,81,21735,1431,145.286
1988,81,21740,2,7.212
1988,81,22200,10,4.853
1988,81,23808,26,0.454
1988,81,41201,,9.253
1988,81,43000,128,6.94
1988,81,65201,,40.506
1988,81,66000,,15.059
1988,81,68577,1616,106.413
1988,81,68580,71,2.087
1988,81,69061,842,13.88
1988,81,69086,791,63.639
1988,81,69323,6,2.722
1988,81,70100,612,23.133
1988,81,71001,,1.179
1988,81,71726,26,1.179
1988,81,71763,26,2.313
1988,81,71772,26,3.493
1988,81,71774,26,1.179
1988,81,71882,230,17.373
1988,81,71891,20,4.627
1988,81,72305,128,2.313
1988,81,74655,26,1.179
1988,81,75285,26,2.313
1988,81,78010,10,1.86
1988,81,80015,20,13.426
1988,81,80200,46,23.133
1988,81,80546,179,1.179
1988,81,80590,434,46.266
1988,81,80594,561,9.253
1988,81,81095,128,4.627
1988,81,81355,26,2.313
1988,81,82510,1556,176.992
1988,81,82730,51,1.179
1988,81,83020,357,23.133
1988,81,85210,536,16.193
1988,81,95080,,2.313
1988,81,98082,,179.305
1988,81,98205,26,2.313
1988,81,98300,,34.7
1988,81,99993,,19.686
1988,81,99994,,40.506
1988,82,10210,97,6.759
1988,82,10285,6,2.359
1988,82,20040,103,1.814
1988,82,21313,166,6.214
1988,82,21355,11,0.499
1988,82,21375,80,14.288
1988,82,21388,23,1.043
1988,82,21725,23,0.771
1988,82,21735,618,65.952
1988,82,21740,5,13.426
1988,82,23808,172,2.585
1988,82,24189,11,0.771
1988,82,41201,,2.087
1988,82,43000,92,5.216
1988,82,65201,,52.707
1988,82,66000,,8.301
1988,82,68577,212,18.688
1988,82,68580,11,0.454
1988,82,69061,115,3.13
1988,82,69086,1254,175.041
1988,82,69120,69,7.257
1988,82,69323,1,1.043
1988,82,70115,160,5.216
1988,82,71726,69,2.087
1988,82,71774,46,7.257
1988,82,71835,23,1.043
1988,82,71882,212,13.744
1988,82,71884,258,42.093
1988,82,71891,23,1.043
1988,82,72305,23,1.043
1988,82,78010,11,1.315
1988,82,80200,40,15.331
1988,82,80546,46,1.043
1988,82,80590,1262,92.714
1988,82,80594,1000,12.202
1988,82,81095,17,0.771
1988,82,82510,200,19.459
1988,82,83020,2587,399.978
1988,82,85000,23,1.043
1988,82,98082,,8.301
1988,82,98300,,26.218
1988,82,99994,,100.244
1988,82,99999,,21.047
1988,83,10210,21,1.814
1988,83,10220,3,2.495
1988,83,10285,6,3.311
1988,83,20040,24,0.408
1988,83,20202,3,0.272
1988,83,21313,55,2.223
1988,83,21355,3,0.136
1988,83,21371,40,19.595
1988,83,21388,6,0.408
1988,83,21720,3,22.77
1988,83,21725,107,3.311
1988,83,21735,1061,97.341
1988,83,21740,16,14.787
1988,83,23055,6,0.68
1988,83,23808,24,0.544
1988,83,24185,6,1.678
1988,83,24189,3,2.223
1988,83,41221,,4.536
1988,83,65201,,19.867
1988,83,66000,,0.408
1988,83,68577,61,4.4
1988,83,68580,76,1.225
1988,83,69086,469,45.541
1988,83,69120,268,15.331
1988,83,71772,33,3.039
1988,83,71882,67,4.536
1988,83,71884,67,19.867
1988,83,74562,33,1.497
1988,83,78010,3,0.272
1988,83,80015,21,14.515
1988,83,80200,43,14.379
1988,83,80590,344,33.838
1988,83,80594,335,7.575
1988,83,81742,3,0.953
1988,83,82510,33,1.497
1988,83,82730,100,1.497
1988,83,83020,1178,130.453
1988,83,98082,,137.393
1988,83,98300,,19.867
1988,83,99994,,114.441
1988,84,10210,6,2.087
1988,84,10220,3,4.944
1988,84,10285,3,1.225
1988,84,20040,52,0.953
1988,84,21314,12,0.544
1988,84,21315,3,0.136
1988,84,21375,9,3.311
1988,84,21720,9,67.812
1988,84,21725,15,0.136
1988,84,21735,249,25.356
1988,84,21740,746,66.633
1988,84,23808,27,1.633
1988,84,24184,6,4.944
1988,84,24185,6,0.136
1988,84,40500,,5.67
1988,84,41201,,0.68
1988,84,43000,30,1.361
1988,84,65100,,46.448
1988,84,66000,,0.408
1988,84,68577,27,1.497
1988,84,68580,158,4.4
1988,84,69061,46,1.361
1988,84,69086,155,10.478
1988,84,69120,231,3.447
1988,84,71001,,2.087
1988,84,71756,15,1.361
1988,84,71882,46,5.488
1988,84,71884,325,49.169
1988,84,74562,30,0.68
1988,84,80015,30,26.989
1988,84,80200,85,34.156
1988,84,80590,304,40.234
1988,84,80594,325,10.478
1988,84,81095,30,1.361
1988,84,81742,15,6.35
1988,84,82510,15,0.68
1988,84,83020,471,49.169
1988,84,98082,,63.231
1988,84,98300,,4.944
1988,84,99990,,25.084
1988,84,99993,,14.061
1988,84,99994,,21.092
1988,85,10140,13,0.544
1988,85,10210,4,0.544
1988,85,10220,13,13.608
1988,85,10285,6,1.542
1988,85,20040,4,0.091
1988,85,21110,1,0.136
1988,85,21315,9,0.272
1988,85,21371,16,14.288
1988,85,21720,1,6.804
1988,85,21725,2,0.045
1988,85,21735,420,43.318
1988,85,21740,14,38.555
1988,85,23041,23,0.181
1988,85,23808,4,0.045
1988,85,24184,3,1.724
1988,85,24185,1,0.181
1988,85,41221,,3.266
1988,85,43000,36,1.633
1988,85,66000,,0.68
1988,85,68577,22,1.724
1988,85,68580,96,2.268
1988,85,69061,36,1.633
1988,85,69086,327,38.555
1988,85,69120,509,33.022
1988,85,71001,,8.255
1988,85,71882,181,46.266
1988,85,71884,400,102.829
1988,85,74311,36,1.633
1988,85,74562,36,1.633
1988,85,80020,9,7.257
1988,85,80200,50,22.226
1988,85,80590,168,19.051
1988,85,80594,400,9.888
1988,85,81095,9,0.454
1988,85,81742,27,7.257
1988,85,82510,31,2.041
1988,85,83020,481,59.194
1988,85,83320,,1.633
1988,85,85200,1,0.045
1988,85,98082,,154.267
1988,85,98300,,18.008
1988,85,99990,,17.463
1988,85,99994,,41.232
1991,211,10210,17,1.361
1991,211,10220,2,2.268
1991,211,10285,18,3.402
1991,211,21348,1,0.091
1991,211,21371,9,11.793
1991,211,21720,1,4.99
1991,211,21735,793,75.75
1991,211,21740,1851,39.009
1991,211,23055,1,0.045
1991,211,40500,,2.268
1991,211,41201,,1.361
1991,211,66611,5,0.045
1991,211,68577,51,2.495
1991,211,68580,298,4.309
1991,211,69010,203,13.381
1991,211,69322,1,1.043
1991,211,71500,53,1.497
1991,211,71884,184,17.872
1991,211,72752,7,0.318
1991,211,80200,1,0.363
1991,211,80590,179,2.858
1991,211,81742,67,11.567
1991,211,82500,9,0.363
1991,211,98082,,45.087
1991,211,99993,,0.59
1991,211,99994,,26.807
1991,212,10210,27,3.629
1991,212,10211,1,0.045
1991,212,10220,2,0.907
1991,212,10285,27,6.35
1991,212,20040,2,0.091
1991,212,21313,2,0.045
1991,212,21371,7,8.165
1991,212,21720,3,10.433
1991,212,21735,241,25.628
1991,212,21740,508,2.631
1991,212,23055,1,0.045
1991,212,40500,,0.454
1991,212,41201,,2.631
1991,212,66611,6,0.045
1991,212,68577,20,0.68
1991,212,68580,43,0.726
1991,212,68781,1,0.454
1991,212,69010,633,20.911
1991,212,69316,1,0.045
1991,212,69322,1,1.724
1991,212,71001,,1.588
1991,212,71500,46,1.588
1991,212,71835,104,1.043
1991,212,71884,242,15.649
1991,212,72743,12,0.544
1991,212,72752,22,0.544
1991,212,72755,46,1.043
1991,212,80200,8,4.309
1991,212,80590,180,2.722
1991,212,81742,19,3.629
1991,212,82500,7,0.136
1991,212,83020,77,10.433
1991,212,98082,,94.03
1991,212,99993,,1.588
1991,212,99994,,20.911
1991,213,10210,2,0.136
1991,213,10220,4,3.402
1991,213,10260,1,0.181
1991,213,10285,26,5.897
1991,213,20040,1,0.045
1991,213,21371,45,41.05
1991,213,21720,2,13.154
1991,213,21735,650,57.833
1991,213,21740,93,24.857
1991,213,23807,37,0.59
1991,213,41201,,0.907
1991,213,66611,2,0.045
1991,213,68577,32,1.134
1991,213,68580,5,0.136
1991,213,69010,456,32.16
1991,213,69322,1,1.724
1991,213,71500,41,0.907
1991,213,71835,20,0.454
1991,213,71882,30,0.907
1991,213,71884,284,22.68
1991,213,72743,10,0.454
1991,213,72752,10,0.454
1991,213,80200,10,5.443
1991,213,80590,126,4.763
1991,213,81742,47,13.608
1991,213,82500,32,2.268
1991,213,83020,42,5.897
1991,213,83320,,0.091
1991,213,98082,,55.157
1991,213,98310,,0.907
1991,213,99994,,27.578
1991,214,10210,1,0.045
1991,214,10220,6,1.361
1991,214,10285,2,0.227
1991,214,20040,1,0.045
1991,214,21371,1,0.907
1991,214,21725,2,0.045
1991,214,21735,457,39.689
1991,214,21740,4405,76.113
1991,214,23807,4,0.091
1991,214,40500,,3.175
1991,214,66611,2,0.045
1991,214,68577,25,0.68
1991,214,68580,6,0.091
1991,214,69010,66,2.132
1991,214,69322,2,3.266
1991,214,71500,9,0.408
1991,214,71835,11,0.272
1991,214,71882,9,0.318
1991,214,71884,43,1.27
1991,214,72743,2,0.091
1991,214,80200,27,10.433
1991,214,80590,52,4.99
1991,214,81742,226,21.092
1991,214,82500,8,0.454
1991,214,83020,51,6.35
1991,214,83320,,0.091
1991,214,98082,,8.482
1991,214,98310,,10.206
1991,214,99993,,0.862
1991,214,99994,,5.08
1991,215,10120,4,3.719
1991,215,10220,8,9.072
1991,215,10260,2,0.091
1991,215,10285,3,2.041
1991,215,20040,2,0.091
1991,215,21313,3,0.091
1991,215,21371,12,22.226
1991,215,21384,1,0.091
1991,215,21720,2,10.433
1991,215,21725,2,0.091
1991,215,21735,587,47.4
1991,215,21740,512,35.834
1991,215,23807,66,0.907
1991,215,24100,1,2.041
1991,215,40500,,0.907
1991,215,41201,,0.499
1991,215,68577,33,1.814
1991,215,68580,19,0.59
1991,215,69010,355,18.189
1991,215,69322,3,3.629
1991,215,71884,29,2.087
1991,215,80000,12,0.181
1991,215,80020,6,4.082
1991,215,80200,,10.433
1991,215,80590,88,9.072
1991,215,81742,576,213.642
1991,215,82500,25,1.814
1991,215,82730,17,0.136
1991,215,83020,55,7.031
1991,215,98082,,6.486
1991,215,98310,,10.387
1991,215,99994,,15.604
1991,216,10210,5,0.136
1991,216,10220,6,5.443
1991,216,10260,2,0.68
1991,216,10285,21,9.525
1991,216,21313,2,0.045
1991,216,21371,15,15.876
1991,216,21720,3,14.969
1991,216,21725,1,0.045
1991,216,21735,1161,91.626
1991,216,21740,193,20.865
1991,216,23055,1,0.091
1991,216,23807,18,0.227
1991,216,40500,,6.35
1991,216,41201,,1.361
1991,216,66611,,0.136
1991,216,68577,86,4.082
1991,216,68580,19,0.59
1991,216,69010,275,13.245
1991,216,69322,3,3.629
1991,216,71500,6,0.272
1991,216,71882,3,0.136
1991,216,71884,11,0.499
1991,216,80000,12,0.227
1991,216,80020,19,11.567
1991,216,80200,,4.99
1991,216,80590,160,29.03
1991,216,81742,800,204.117
1991,216,82500,40,3.175
1991,216,83020,46,6.804
1991,216,98310,,1.905
1991,216,99993,,0.272
1991,216,99994,,27.714
1991,217,10210,2,0.454
1991,217,10211,1,0.045
1991,217,10260,3,0.68
1991,217,10285,37,7.257
1991,217,20040,9,0.227
1991,217,21370,3,2.268
1991,217,21735,803,70.76
1991,217,21740,432,24.766
1991,217,23807,9,0.181
1991,217,68577,115,2.268
1991,217,68580,80,1.315
1991,217,69010,953,32.024
1991,217,69316,1,0.045
1991,217,69322,2,0.998
1991,217,71882,35,3.221
1991,217,71884,176,15.876
1991,217,80000,,1.361
1991,217,80020,31,14.061
1991,217,80200,22,5.897
1991,217,80590,152,29.484
1991,217,81742,584,132.449
1991,217,82500,47,3.175
1991,217,82730,,4.808
1991,217,83020,63,9.525
1991,217,98082,,72.03
1991,217,99994,,127.913
1991,218,10120,3,58.967
1991,218,10210,4,0.181
1991,218,10220,4,2.54
1991,218,10285,4,0.318
1991,218,20040,15,0.318
1991,218,21313,34,0.998
1991,218,21350,4,0.181
1991,218,21375,165,18.688
1991,218,21384,30,1.678
1991,218,21394,7,0.318
1991,218,21735,1353,123.921
1991,218,21740,1284,59.421
1991,218,23055,4,0.181
1991,218,23807,7,0.318
1991,218,66045,,0.318
1991,218,66050,26,0.318
1991,218,66200,4,0.181
1991,218,66601,415,12.746
1991,218,68577,1718,57.742
1991,218,68580,11,0.318
1991,218,69010,273,4.944
1991,218,69322,7,7.167
1991,218,69323,34,23.088
1991,218,71001,,3.719
1991,218,71500,,4.944
1991,218,80020,11,13.562
1991,218,80200,22,5.08
1991,218,80590,673,26.308
1991,218,81090,30,0.68
1991,218,81742,116,15.286
1991,218,82500,206,23.768
1991,218,83020,253,19.504
1991,218,85210,887,54.839
1991,218,98082,,176.402
1991,218,98100,,24.267
1991,218,99993,,2.359
1991,218,99994,,4.944
1991,219,10220,6,5.443
1991,219,10260,6,0.816
1991,219,20040,30,0.544
1991,219,21313,693,27.125
1991,219,21331,6,0.272
1991,219,21375,60,12.202
1991,219,21384,60,0.816
1991,219,21725,18,0.544
1991,219,21735,347,32.523
1991,219,21740,6,0.272
1991,219,22200,6,0.272
1991,219,23807,12,0.272
1991,219,41201,,3.81
1991,219,65000,,92.397
1991,219,66045,,0.816
1991,219,66601,257,4.899
1991,219,66611,227,1.633
1991,219,68577,108,8.119
1991,219,69010,693,36.877
1991,219,71500,84,3.81
1991,219,71882,42,1.905
1991,219,80200,155,52.844
1991,219,80590,179,35.244
1991,219,80594,681,18.96
1991,219,81742,48,5.443
1991,219,82500,102,13.562
1991,219,83020,544,23.042
1991,219,85210,245,5.443
1991,219,98082,,277.236
1991,219,98100,,73.981
1991,219,98310,,157.215
1991,219,99993,,92.397
1991,219,99994,,7.303
1991,220,10211,4,0.181
1991,220,10220,4,4.99
1991,220,10260,3,0.136
1991,220,10285,13,1.588
1991,220,20040,9,0.318
1991,220,21313,25,0.907
1991,220,21371,3,3.629
1991,220,21375,24,2.041
1991,220,21384,13,0.454
1991,220,21725,3,0.091
1991,220,21735,1146,82.781
1991,220,21740,134,9.662
1991,220,23055,19,0.907
1991,220,23807,2,0.045
1991,220,40500,,0.907
1991,220,41201,,0.136
1991,220,65000,,0.091
1991,220,66601,64,1.588
1991,220,66611,12,0.091
1991,220,68577,117,4.173
1991,220,69010,61,1.814
1991,220,71500,2,0.091
1991,220,71882,1,0.045
1991,220,80020,6,5.897
1991,220,80200,90,20.865
1991,220,80590,44,2.041
1991,220,80594,18,0.363
1991,220,81090,25,0.272
1991,220,81310,1,0.136
1991,220,81742,178,16.783
1991,220,82500,25,2.722
1991,220,83020,330,48.534
1991,220,98082,,1.588
1991,220,98100,,1.361
1991,220,98310,,0.181
1991,220,99993,,0.816
1991,222,10210,2,0.136
1991,222,10220,8,8.845
1991,222,10260,1,0.363
1991,222,10285,4,0.68
1991,222,20040,1,0.045
1991,222,21110,2,0.136
1991,222,21313,3,0.091
1991,222,21375,9,1.814
1991,222,21720,1,6.804
1991,222,21725,1,0.045
1991,222,21735,298,26.082
1991,222,21740,40,4.763
1991,222,23055,2,0.091
1991,222,23807,5,0.136
1991,222,41201,,0.091
1991,222,43000,3,0.091
1991,222,66601,3,0.091
1991,222,66611,5,0.091
1991,222,68577,13,0.454
1991,222,68580,81,1.497
1991,222,69010,19,0.544
1991,222,69322,2,3.447
1991,222,71500,2,0.091
1991,222,80020,8,3.629
1991,222,80200,9,0.907
1991,222,80590,12,1.361
1991,222,80594,27,0.544
1991,222,81090,7,0.136
1991,222,81742,303,25.174
1991,222,82500,3,0.136
1991,222,83020,140,9.525
1991,222,98082,,0.091
1991,222,98100,,0.136
1991,222,99993,,0.091
1991,222,99994,,0.136
1991,223,10140,1,0.091
1991,223,10210,1,0.136
1991,223,10220,1,0.68
1991,223,10285,3,0.68
1991,223,21110,2,0.136
1991,223,21375,2,0.907
1991,223,21725,1,0.045
1991,223,21735,348,27.896
1991,223,21740,13,13.29
1991,223,23055,6,0.181
1991,223,23807,3,0.091
1991,223,24185,1,0.045
